NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles,mol_id
,,,,,,,0.0,,0.0,,,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1,TOX25391
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,TOX26461
1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,TOX26460
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,TOX26463
1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,TOX26462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,TOX10787
0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,TOX28884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,TOX28555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,TOX28886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,TOX24856
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,CCO[Si](CC(C)C)(OCC)OCC,TOX24857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOX24678
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,TOX28558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,O=[N+]([O-])C(Br)(CO)CO,TOX4652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCCCBr,TOX4657
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Cc1cccc(Br)c1,TOX4659
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrCc1ccccc1,TOX4658
,,,,,,,0.0,,0.0,,,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,TOX31478
,,,,,,,0.0,,0.0,,,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,TOX31479
,,,,,,,0.0,,0.0,,,CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,TOX31476
,,,,,,,0.0,,0.0,,,CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C,TOX31477
,,,,,,,0.0,,0.0,,,CC1(C)OC(=O)Nc2ccc(Br)cc21,TOX31474
,,,,,,,0.0,,0.0,,,O=C(O)Cn1cnnn1,TOX31475
,,,,,,,0.0,,0.0,,,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,TOX31472
,,,,,,,1.0,,1.0,,,O=Cc1ccc(O)c(O)c1O,TOX31473
,,,,,,,,,0.0,,,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,TOX31470
,,,,,,,,,0.0,,,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1,TOX31471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,TOX20608
0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],TOX21600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCOC(=O)CCC,TOX21604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cncc([C@@H]2CCCCN2)c1,TOX21607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOC(=O)C(Br)c1ccccc1,TOX21951
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCC(=O)CC,TOX21954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CCN(CCO)CCO,TOX21955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,TOX24124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(OCC)OCC,TOX21957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(F)(F)F,TOX21959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C[C@@H](C)CCC=C(C)C,TOX27236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,NC1=NC(=O)N2CC12,TOX26895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCCSCCS,TOX24660
,,,,,,,0.0,,0.0,,,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,TOX31271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCNC(C)(C)[PH](=O)O,TOX28607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,TOX28606
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,TOX28605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,TOX28603
0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,TOX28602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(C(=O)c1ccccc1)c1ccccc1,TOX24380
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,TOX28600
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,TOX26890
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCC#N,TOX1599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CCCCCC(=O)O,TOX1598
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COc1ccc(Nc2ccccc2)c(C)c1,TOX9364
1.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,TOX26892
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,TOX9362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COC(=O)C(C)(CC)CCC(C)C,TOX9369
,,,,,,,,,0.0,,,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,TOX2715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,TOX2718
,,,,,,,0.0,,0.0,,,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,TOX2719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCSCC,TOX24662
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,O=S(O)CO[Na],TOX28956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COCCOCCOCCOC=C,TOX24986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)C(=O)O,TOX1621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CC#N,TOX1620
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(=O)O)o1,TOX1627
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(CO)cc1,TOX1626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CCC=C(C)C,TOX1629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,TOX28953
0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,,0.0,0.0,Nc1ncnc(Nc2ccc(Cl)cc2)n1,TOX28952
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,TOX25653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)NCC(O)c1ccc(N)c(C#N)c1,TOX25652
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,TOX25651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C2CCC(C2)C1(C)C,TOX6488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,TOX25656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,TOX25655
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NP(N)(=O)NC(=O)c1ccc(F)cc1,TOX25654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Clc1cccc(SC2CCNCC2)n1,TOX25659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,CC(=O)OC1CN2CCC1CC2,TOX25658
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,TOX5299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC=C(C=O)CC,TOX5295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC(CC)CCCC,TOX5297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(C=O)CC,TOX5291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(O)C(CC)CO,TOX5292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)C(=O)O,TOX5293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1,TOX948
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1cccc(Oc2ccccc2)c1,TOX18321
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc([N+](=O)[O-])cc1N,TOX943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,TOX944
0.0,,0.0,,,,,1.0,1.0,1.0,,,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,TOX946
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O=C(O)Cc1ccc(-c2ccccc2)cc1,TOX25389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,TOX25388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1nc(C(Cl)(Cl)Cl)ns1,TOX12547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,TOX25380
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,TOX25383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,TOX25382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,TOX25385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C[N+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,TOX25384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@H]1CCC[C@@H](C)N1,TOX25386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCCCCN1CCCC1=O,TOX16435
1.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX25474
0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,COc1ccc2cc(CCC(C)=O)ccc2c1,TOX25472
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,TOX16438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,TOX25479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,TOX25478
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)c1cc2ccccc2nc1C(=O)O,TOX7281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC#N,TOX7280
1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,CN(C)c1ccc(N=Nc2ccccc2)cc1,TOX491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ncc([N+](=O)[O-])n1C,TOX497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COP(C)(=O)OC,TOX494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C/C=C(C)/C=C/C=C(C)C,TOX7288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C(=O)OC)cc1,TOX498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)N(C)C,TOX499
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,TOX3990
,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,TOX3997
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1nc(N)nc(NC2CC2)n1,TOX3999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,TOX3998
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)NC(=O)Cc1ccccc1,TOX3442
0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,TOX3441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,TOX3440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,TOX21698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(C)=O,TOX1979
0.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],TOX1464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc(Cl)c1,TOX1971
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,c1ccc(Nc2ccccc2)cc1,TOX1975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C=O)cc1,TOX1974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1ccc(O)cc1,TOX1977
0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],TOX1462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)C(C)(N)C#N,TOX7759
0.0,0.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,TOX1460
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,OCc1cccc(Oc2ccccc2)c1,TOX7756
,,0.0,,,,,,,,1.0,1.0,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TOX3198
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,Clc1ccccc1CN1CCc2sccc2C1,TOX3669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,TOX25859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,TOX3190
,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,TOX3661
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,TOX3660
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,TOX3667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,TOX3194
0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,TOX3665
,,0.0,,,0.0,,,,,1.0,1.0,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TOX3196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)C(=O)[O-].CC(O)C(=O)[O-],TOX236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Ca+2].[Cl-].[Cl-],TOX235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,TOX232
0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,TOX233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)OC(C)CC,TOX7636
1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)C=Cc1ccc(O)c(O)c1,TOX231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCOCCOCCO,TOX7639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,TOX238
0.0,0.0,0.0,,,,,,0.0,,1.0,,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,TOX239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(CC(=O)O)CC(C)(C)C,TOX9254
0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,TOX7585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)c1ccc2ccccc2c1,TOX21389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOC(=O)CC(C)=O,TOX21388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,TOX9255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(C)(C)C,TOX29150
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C/C=C/c1ccco1,TOX29151
0.0,,0.0,1.0,,,,1.0,,,,,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29153
0.0,,,1.0,,,,1.0,,,,,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCl,TOX7580
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCI,TOX29157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCI,TOX29158
0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,TOX29159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COC(=O)/C=C\C(=O)O,TOX9251
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc2cc(C(C)C)ccc2c1,TOX15272
